order_item_id,order_id,customer_id,product_id,category_id,date_key,order_status,quantity,unit_price,line_amount,payment_method
825,1364,1136,67,6,20260224,da_giao,2,420000.0,840000.0,cod
830,1365,1145,32,3,20260225,dang_giao,2,3200000.0,6400000.0,cod
831,1366,1118,7,1,20260225,da_giao,4,890000.0,3560000.0,cod
833,1367,1146,66,5,20260225,cho_xac_nhan,1,190000.0,190000.0,cod
834,1368,1130,14,1,20260225,dang_chuan_bi,3,180000.0,540000.0,banking
836,1369,1131,34,3,20260225,da_giao,2,2800000.0,5600000.0,momo
837,1370,1143,29,2,20260225,dang_giao,4,890000.0,3560000.0,momo
839,1371,1138,7,1,20260225,da_giao,4,890000.0,3560000.0,momo
843,1372,1056,20,2,20260225,cho_xac_nhan,2,890000.0,1780000.0,cod
845,1373,1135,4,1,20260225,da_giao,4,385000.0,1540000.0,banking
848,1374,1129,54,4,20260225,da_giao,1,620000.0,620000.0,cod
849,1375,1135,60,5,20260226,dang_giao,3,520000.0,1560000.0,cod
851,1376,1147,1,1,20260226,da_giao,1,1250000.0,1250000.0,cod
852,1377,1135,65,5,20260226,dang_chuan_bi,3,280000.0,840000.0,cod
854,1378,1140,35,3,20260226,da_giao,1,2800000.0,2800000.0,momo
855,1379,1011,12,1,20260226,da_giao,1,340000.0,340000.0,cod
856,1380,1149,29,2,20260227,da_giao,2,890000.0,1780000.0,momo
857,1381,1148,30,2,20260227,da_giao,2,780000.0,1560000.0,cod
859,1382,1138,63,5,20260227,dang_chuan_bi,1,750000.0,750000.0,momo
860,1383,1131,15,1,20260227,dang_chuan_bi,2,320000.0,640000.0,cod
862,1384,1137,53,4,20260227,da_giao,3,220000.0,660000.0,banking
864,1385,1145,27,2,20260228,dang_giao,1,620000.0,620000.0,cod
865,1386,1130,15,1,20260228,da_giao,2,320000.0,640000.0,cod
866,1387,1128,34,3,20260228,da_giao,4,2800000.0,11200000.0,cod
868,1388,1112,7,1,20260228,cho_xac_nhan,4,890000.0,3560000.0,banking
873,1389,1149,15,1,20260301,dang_chuan_bi,3,320000.0,960000.0,banking
877,1390,1110,10,1,20260301,da_giao,2,1450000.0,2900000.0,cod
881,1391,1142,15,1,20260301,cho_xac_nhan,4,320000.0,1280000.0,banking
882,1392,1144,12,1,20260301,da_giao,3,340000.0,1020000.0,cod
884,1393,1134,64,5,20260301,da_giao,2,850000.0,1700000.0,cod
888,1394,1149,49,4,20260301,da_giao,3,180000.0,540000.0,cod
892,1395,1143,12,1,20260301,cho_xac_nhan,1,340000.0,340000.0,banking
894,1396,1036,5,1,20260302,da_giao,1,480000.0,480000.0,banking
899,1397,1134,21,2,20260302,da_giao,3,780000.0,2340000.0,momo
903,1398,1143,15,1,20260302,dang_chuan_bi,1,320000.0,320000.0,banking
906,1399,1137,24,2,20260302,dang_giao,4,950000.0,3800000.0,banking
908,1400,1128,8,1,20260302,da_giao,2,750000.0,1500000.0,momo
909,1401,1137,3,1,20260303,da_giao,3,1890000.0,5670000.0,momo
910,1402,1145,21,2,20260303,da_giao,4,780000.0,3120000.0,cod
915,1403,1108,41,3,20260303,da_huy,3,3400000.0,10200000.0,banking
920,1404,1144,32,3,20260303,dang_giao,3,3200000.0,9600000.0,banking
921,1405,1144,61,5,20260303,da_huy,3,780000.0,2340000.0,banking
926,1406,1139,2,1,20260303,da_giao,1,2890000.0,2890000.0,banking
927,1407,1096,40,3,20260303,da_giao,1,2500000.0,2500000.0,momo
929,1408,1115,65,5,20260303,cho_xac_nhan,1,280000.0,280000.0,cod
934,1409,1019,41,3,20260303,da_huy,3,3400000.0,10200000.0,momo
935,1410,1138,61,5,20260304,da_giao,2,780000.0,1560000.0,cod
938,1411,1136,12,1,20260304,da_giao,2,340000.0,680000.0,momo
940,1412,1123,53,4,20260304,da_giao,2,220000.0,440000.0,cod
945,1413,1135,42,3,20260304,da_giao,2,2600000.0,5200000.0,cod
946,1414,1145,16,1,20260304,dang_giao,2,210000.0,420000.0,momo
948,1415,1144,61,5,20260304,da_giao,4,780000.0,3120000.0,momo
950,1416,1146,64,5,20260304,dang_chuan_bi,3,850000.0,2550000.0,banking
955,1417,1135,8,1,20260304,da_giao,1,750000.0,750000.0,banking
959,1418,1138,35,3,20260304,dang_chuan_bi,1,2800000.0,2800000.0,banking
963,1419,1102,15,1,20260305,da_giao,1,320000.0,320000.0,cod
964,1420,1133,38,3,20260305,da_giao,4,2300000.0,9200000.0,cod
965,1421,1140,9,1,20260305,cho_xac_nhan,1,1680000.0,1680000.0,cod
968,1422,1129,20,2,20260305,da_giao,2,890000.0,1780000.0,banking
969,1423,1109,57,5,20260306,cho_xac_nhan,3,320000.0,960000.0,cod
970,1424,1136,51,4,20260306,da_huy,2,650000.0,1300000.0,cod
971,1425,1140,32,3,20260306,da_giao,3,3200000.0,9600000.0,banking
972,1426,1147,45,4,20260306,dang_giao,4,480000.0,1920000.0,banking
973,1427,1147,20,2,20260306,da_giao,3,890000.0,2670000.0,cod
974,1428,1147,4,1,20260306,da_giao,1,385000.0,385000.0,banking
977,1429,1106,11,1,20260306,da_giao,4,230000.0,920000.0,banking
979,1430,1149,16,1,20260307,da_giao,4,210000.0,840000.0,cod
983,1431,1037,52,4,20260307,da_giao,4,580000.0,2320000.0,cod
987,1432,1132,41,3,20260307,da_giao,3,3400000.0,10200000.0,cod
989,1433,1086,1,1,20260307,da_giao,4,1250000.0,5000000.0,momo
991,1434,1131,47,4,20260307,cho_xac_nhan,1,320000.0,320000.0,momo
992,1435,1133,32,3,20260307,dang_giao,3,3200000.0,9600000.0,cod
993,1436,1135,27,2,20260307,da_giao,2,620000.0,1240000.0,cod
995,1437,1142,21,2,20260308,da_giao,1,780000.0,780000.0,momo
997,1438,1144,52,4,20260308,da_giao,2,580000.0,1160000.0,cod
999,1439,1052,54,4,20260308,da_giao,3,620000.0,1860000.0,banking
1000,1440,1140,46,4,20260308,da_giao,1,680000.0,680000.0,cod
1002,1441,1137,59,5,20260308,da_giao,2,890000.0,1780000.0,cod
1004,1442,1135,26,2,20260309,dang_chuan_bi,1,850000.0,850000.0,banking
1006,1443,1094,12,1,20260309,cho_xac_nhan,4,340000.0,1360000.0,cod
1008,1444,1147,66,5,20260309,da_huy,3,190000.0,570000.0,cod
1009,1445,1142,15,1,20260309,da_giao,4,320000.0,1280000.0,cod
1012,1446,1148,64,5,20260309,da_giao,4,850000.0,3400000.0,cod
1013,1447,1144,12,1,20260309,da_giao,1,340000.0,340000.0,cod
1017,1448,1148,40,3,20260310,da_giao,1,2500000.0,2500000.0,cod
1022,1449,1149,57,5,20260310,da_giao,1,320000.0,320000.0,banking
1024,1450,1144,1,1,20260310,da_giao,4,1250000.0,5000000.0,banking
1028,1451,1141,55,5,20260310,dang_chuan_bi,2,620000.0,1240000.0,momo
1030,1452,1129,5,1,20260310,da_giao,2,480000.0,960000.0,momo
1032,1453,1112,14,1,20260310,dang_giao,2,180000.0,360000.0,momo
1033,1454,1128,29,2,20260310,da_giao,3,890000.0,2670000.0,banking
1038,1455,1132,46,4,20260310,dang_giao,4,680000.0,2720000.0,cod
1039,1456,1134,47,4,20260311,da_giao,4,320000.0,1280000.0,cod
1040,1457,1132,32,3,20260311,da_giao,1,3200000.0,3200000.0,cod
1041,1458,1117,32,3,20260311,da_giao,3,3200000.0,9600000.0,banking
1043,1459,1134,13,1,20260311,da_giao,3,420000.0,1260000.0,cod
1048,1460,1134,65,5,20260311,cho_xac_nhan,1,280000.0,280000.0,momo
1050,1461,1133,15,1,20260311,da_giao,1,320000.0,320000.0,momo
1055,1462,1128,27,2,20260311,da_giao,1,620000.0,620000.0,cod
1056,1463,1107,33,3,20260312,da_giao,1,2450000.0,2450000.0,cod
1060,1464,1128,5,1,20260312,da_giao,2,480000.0,960000.0,banking
1062,1465,1131,39,3,20260312,da_huy,3,2900000.0,8700000.0,cod
1066,1466,1143,55,5,20260312,da_giao,4,620000.0,2480000.0,banking
1067,1467,1137,24,2,20260313,da_giao,2,950000.0,1900000.0,cod
1069,1468,1055,45,4,20260313,da_giao,4,480000.0,1920000.0,momo
1071,1469,1131,40,3,20260313,da_giao,2,2500000.0,5000000.0,banking
1072,1470,1140,12,1,20260313,da_giao,1,340000.0,340000.0,cod
1073,1471,1132,68,6,20260313,da_giao,3,520000.0,1560000.0,momo
1076,1472,1133,49,4,20260314,da_giao,3,180000.0,540000.0,cod
1078,1473,1109,3,1,20260314,dang_chuan_bi,2,1890000.0,3780000.0,cod
1080,1474,1149,62,5,20260314,da_giao,4,450000.0,1800000.0,momo
1085,1475,1135,33,3,20260314,da_giao,2,2450000.0,4900000.0,cod
1090,1476,1115,21,2,20260314,da_giao,2,780000.0,1560000.0,cod
1095,1477,1128,15,1,20260314,cho_xac_nhan,1,320000.0,320000.0,banking
1096,1478,1129,4,1,20260314,da_giao,1,385000.0,385000.0,banking
1098,1479,1028,56,5,20260314,da_giao,4,580000.0,2320000.0,banking
1102,1480,1144,58,5,20260315,da_giao,1,320000.0,320000.0,cod
1104,1481,1061,46,4,20260315,da_giao,2,680000.0,1360000.0,cod
1105,1482,1149,14,1,20260315,da_giao,3,180000.0,540000.0,cod
1107,1483,1108,41,3,20260315,da_giao,1,3400000.0,3400000.0,banking
1109,1484,1091,6,1,20260315,da_giao,4,1100000.0,4400000.0,banking
1110,1485,1091,8,1,20260315,da_giao,3,750000.0,2250000.0,cod
1111,1486,1122,8,1,20260315,da_giao,4,750000.0,3000000.0,momo
1115,1487,1148,70,6,20260315,da_giao,2,180000.0,360000.0,banking
1120,1488,1143,9,1,20260316,da_giao,2,1680000.0,3360000.0,cod
1122,1489,1143,53,4,20260316,da_giao,2,220000.0,440000.0,banking
1124,1490,1149,44,4,20260316,dang_giao,1,520000.0,520000.0,banking
1126,1491,1143,47,4,20260316,da_giao,1,320000.0,320000.0,banking
1127,1492,1094,3,1,20260316,dang_chuan_bi,4,1890000.0,7560000.0,cod
1129,1493,1137,53,4,20260316,da_huy,2,220000.0,440000.0,cod
1130,1494,1106,10,1,20260317,da_giao,3,1450000.0,4350000.0,banking
1133,1495,1149,10,1,20260317,da_giao,1,1450000.0,1450000.0,cod
1138,1496,1132,8,1,20260317,cho_xac_nhan,1,750000.0,750000.0,cod
1139,1497,1132,22,2,20260317,da_giao,4,620000.0,2480000.0,cod
1143,1498,1148,7,1,20260318,da_giao,1,890000.0,890000.0,cod
1144,1499,1138,55,5,20260318,cho_xac_nhan,1,620000.0,620000.0,cod
1146,1500,1148,10,1,20260318,da_giao,3,1450000.0,4350000.0,momo
1148,1501,1136,68,6,20260318,dang_chuan_bi,3,520000.0,1560000.0,momo
1149,1502,1120,42,3,20260318,cho_xac_nhan,4,2600000.0,10400000.0,banking
1154,1503,1143,12,1,20260318,da_huy,3,340000.0,1020000.0,cod
1156,1504,1144,44,4,20260318,cho_xac_nhan,4,520000.0,2080000.0,momo
1157,1505,1059,27,2,20260318,da_giao,2,620000.0,1240000.0,momo
1160,1506,1149,35,3,20260319,da_giao,1,2800000.0,2800000.0,cod
1163,1507,1138,36,3,20260319,cho_xac_nhan,2,2100000.0,4200000.0,banking
1165,1508,1001,67,6,20260319,dang_giao,4,420000.0,1680000.0,cod
1166,1509,1144,35,3,20260319,da_giao,2,2800000.0,5600000.0,cod
1170,1510,1131,1,1,20260319,da_giao,2,1250000.0,2500000.0,cod
1172,1511,1131,62,5,20260320,cho_xac_nhan,3,450000.0,1350000.0,cod
1177,1512,1109,40,3,20260320,da_giao,3,2500000.0,7500000.0,cod
1179,1513,1139,30,2,20260320,cho_xac_nhan,1,780000.0,780000.0,cod
1180,1514,1134,59,5,20260320,da_giao,1,890000.0,890000.0,cod
1183,1515,1130,22,2,20260320,da_huy,2,620000.0,1240000.0,banking
1186,1516,1132,54,4,20260321,cho_xac_nhan,4,620000.0,2480000.0,cod
1188,1517,1147,7,1,20260321,da_giao,4,890000.0,3560000.0,cod
1191,1518,1146,48,4,20260321,dang_giao,3,920000.0,2760000.0,momo
1192,1519,1142,10,1,20260322,cho_xac_nhan,3,1450000.0,4350000.0,banking
1196,1520,1142,65,5,20260322,cho_xac_nhan,1,280000.0,280000.0,momo
1198,1521,1117,28,2,20260322,da_giao,4,720000.0,2880000.0,cod
1203,1522,1145,11,1,20260322,da_giao,4,230000.0,920000.0,cod
1204,1523,1134,2,1,20260322,da_giao,4,2890000.0,11560000.0,banking
1207,1524,1125,8,1,20260322,da_huy,4,750000.0,3000000.0,momo
1212,1525,1138,44,4,20260322,da_giao,2,520000.0,1040000.0,momo
1214,1526,1148,44,4,20260323,da_giao,1,520000.0,520000.0,banking
1217,1527,1128,8,1,20260323,cho_xac_nhan,4,750000.0,3000000.0,banking
1219,1528,1130,1,1,20260323,da_giao,2,1250000.0,2500000.0,cod
1220,1529,1130,28,2,20260323,da_huy,1,720000.0,720000.0,banking
1221,1530,1009,40,3,20260323,da_huy,4,2500000.0,10000000.0,cod
1226,1531,1041,68,6,20260324,da_giao,2,520000.0,1040000.0,cod
1228,1532,1144,4,1,20260324,da_giao,3,385000.0,1155000.0,banking
1230,1533,1139,6,1,20260324,cho_xac_nhan,4,1100000.0,4400000.0,banking
1235,1534,1147,22,2,20260324,da_giao,3,620000.0,1860000.0,banking
1236,1535,1128,53,4,20260324,da_giao,4,220000.0,880000.0,cod
1238,1536,1074,20,2,20260324,da_giao,4,890000.0,3560000.0,banking
1239,1537,1110,11,1,20260324,da_giao,3,230000.0,690000.0,cod
1240,1538,1135,10,1,20260325,dang_chuan_bi,4,1450000.0,5800000.0,cod
1241,1539,1138,53,4,20260325,da_giao,1,220000.0,220000.0,banking
1245,1540,1128,43,4,20260325,cho_xac_nhan,4,290000.0,1160000.0,cod
1249,1541,1128,4,1,20260325,cho_xac_nhan,4,385000.0,1540000.0,momo
1250,1542,1126,8,1,20260325,da_giao,1,750000.0,750000.0,cod
1251,1543,1099,4,1,20260325,da_giao,3,385000.0,1155000.0,banking
1254,1544,1136,56,5,20260326,da_giao,3,580000.0,1740000.0,momo
1258,1545,1130,47,4,20260326,da_giao,3,320000.0,960000.0,cod
1260,1546,1114,66,5,20260326,da_giao,2,190000.0,380000.0,cod
1262,1547,1143,63,5,20260326,da_giao,1,750000.0,750000.0,momo
1263,1548,1129,26,2,20260326,da_giao,2,850000.0,1700000.0,banking
1265,1549,1129,13,1,20260326,dang_chuan_bi,1,420000.0,420000.0,cod
1267,1550,1141,39,3,20260326,da_giao,3,2900000.0,8700000.0,cod
1271,1551,1101,15,1,20260326,cho_xac_nhan,4,320000.0,1280000.0,banking
1275,1552,1129,20,2,20260326,da_giao,4,890000.0,3560000.0,cod
1277,1553,1142,68,6,20260327,da_giao,3,520000.0,1560000.0,cod
1279,1554,1123,48,4,20260327,dang_giao,4,920000.0,3680000.0,momo
1283,1555,1148,64,5,20260327,da_giao,3,850000.0,2550000.0,momo
1285,1556,1141,52,4,20260327,da_giao,3,580000.0,1740000.0,cod
1287,1557,1139,25,2,20260327,dang_chuan_bi,2,1100000.0,2200000.0,cod
1288,1558,1129,11,1,20260328,da_giao,3,230000.0,690000.0,momo
1293,1559,1132,71,6,20260328,da_giao,3,185000.0,555000.0,cod
1294,1560,1149,2,1,20260329,da_giao,3,2890000.0,8670000.0,cod
1298,1561,1128,55,5,20260329,da_huy,1,620000.0,620000.0,banking
1303,1562,1134,66,5,20260329,cho_xac_nhan,3,190000.0,570000.0,cod
1305,1563,1140,39,3,20260329,cho_xac_nhan,2,2900000.0,5800000.0,banking
1306,1564,1130,43,4,20260329,da_huy,4,290000.0,1160000.0,cod
1310,1565,1129,20,2,20260329,da_giao,2,890000.0,1780000.0,momo
1311,1566,1139,44,4,20260329,da_giao,2,520000.0,1040000.0,banking
1314,1567,1145,20,2,20260329,da_giao,1,890000.0,890000.0,cod
1316,1568,1132,12,1,20260330,da_giao,2,340000.0,680000.0,cod
1321,1569,1014,3,1,20260330,dang_chuan_bi,1,1890000.0,1890000.0,cod
1323,1570,1005,10,1,20260330,da_giao,3,1450000.0,4350000.0,banking
1324,1571,1139,26,2,20260330,cho_xac_nhan,3,850000.0,2550000.0,cod
1326,1572,1133,5,1,20260330,da_giao,3,480000.0,1440000.0,cod
1328,1573,1145,7,1,20260331,cho_xac_nhan,4,890000.0,3560000.0,momo
1333,1574,1148,29,2,20260331,dang_giao,4,890000.0,3560000.0,momo
1334,1575,1136,44,4,20260331,da_huy,3,520000.0,1560000.0,cod
1336,1576,1142,50,4,20260331,da_giao,2,780000.0,1560000.0,momo
1338,1577,1147,32,3,20260331,da_giao,1,3200000.0,3200000.0,cod
1341,1578,1137,43,4,20260331,da_giao,4,290000.0,1160000.0,momo
1342,1579,1144,46,4,20260331,da_giao,2,680000.0,1360000.0,cod
1344,1580,1136,20,2,20260331,da_huy,2,890000.0,1780000.0,cod
1346,1581,1134,31,3,20260401,da_giao,2,4200000.0,8400000.0,banking
1348,1582,1131,30,2,20260401,da_giao,2,780000.0,1560000.0,momo
1350,1583,1146,9,1,20260401,da_giao,2,1680000.0,3360000.0,cod
1355,1584,1132,5,1,20260401,da_huy,3,480000.0,1440000.0,cod
1356,1585,1149,67,6,20260401,da_giao,1,420000.0,420000.0,banking
1357,1586,1128,3,1,20260401,da_giao,4,1890000.0,7560000.0,banking
1358,1587,1138,35,3,20260402,da_huy,4,2800000.0,11200000.0,cod
1359,1588,1140,65,5,20260402,da_giao,3,280000.0,840000.0,momo
1364,1589,1135,72,6,20260402,da_giao,4,650000.0,2600000.0,cod
1366,1590,1131,10,1,20260402,dang_chuan_bi,4,1450000.0,5800000.0,banking
1367,1591,1132,11,1,20260402,da_giao,3,230000.0,690000.0,cod
1371,1592,1135,57,5,20260403,dang_chuan_bi,2,320000.0,640000.0,banking
1375,1593,1139,14,1,20260403,da_giao,3,180000.0,540000.0,momo
1376,1594,1135,30,2,20260403,da_giao,2,780000.0,1560000.0,banking
1377,1595,1148,8,1,20260403,da_giao,1,750000.0,750000.0,cod
1378,1596,1134,64,5,20260403,da_giao,4,850000.0,3400000.0,cod
1382,1597,1147,55,5,20260403,da_giao,2,620000.0,1240000.0,banking
1387,1598,1147,57,5,20260403,da_huy,2,320000.0,640000.0,cod
1390,1599,1144,25,2,20260404,da_giao,3,1100000.0,3300000.0,momo
1392,1600,1141,34,3,20260404,da_giao,3,2800000.0,8400000.0,banking
1395,1601,1133,7,1,20260404,dang_chuan_bi,4,890000.0,3560000.0,momo
1399,1602,1143,39,3,20260405,dang_chuan_bi,3,2900000.0,8700000.0,banking
1401,1603,1144,42,3,20260405,da_giao,4,2600000.0,10400000.0,cod
1404,1604,1137,42,3,20260405,da_huy,2,2600000.0,5200000.0,momo
1406,1605,1149,20,2,20260405,cho_xac_nhan,3,890000.0,2670000.0,cod
1407,1606,1148,38,3,20260405,da_giao,3,2300000.0,6900000.0,cod
1409,1607,1010,9,1,20260405,dang_chuan_bi,2,1680000.0,3360000.0,banking
1411,1608,1146,1,1,20260406,da_giao,4,1250000.0,5000000.0,cod
1412,1609,1132,12,1,20260406,cho_xac_nhan,1,340000.0,340000.0,cod
1414,1610,1147,47,4,20260406,da_giao,2,320000.0,640000.0,momo
1415,1611,1047,6,1,20260406,da_giao,2,1100000.0,2200000.0,momo
1416,1612,1131,51,4,20260406,da_giao,1,650000.0,650000.0,banking
1418,1613,1141,38,3,20260406,da_giao,4,2300000.0,9200000.0,cod
1420,1614,1137,14,1,20260406,dang_chuan_bi,4,180000.0,720000.0,cod
1421,1615,1142,31,3,20260406,da_giao,1,4200000.0,4200000.0,banking
1422,1616,1127,51,4,20260407,da_giao,4,650000.0,2600000.0,cod
1423,1617,1143,11,1,20260407,dang_chuan_bi,1,230000.0,230000.0,cod
1424,1618,1142,4,1,20260407,dang_chuan_bi,1,385000.0,385000.0,momo
1429,1619,1137,1,1,20260407,cho_xac_nhan,1,1250000.0,1250000.0,cod
1431,1620,1137,18,1,20260407,da_giao,2,350000.0,700000.0,momo
1432,1621,1131,6,1,20260407,da_giao,1,1100000.0,1100000.0,banking
1434,1622,1087,40,3,20260407,dang_giao,4,2500000.0,10000000.0,banking
1435,1623,1129,9,1,20260408,da_giao,4,1680000.0,6720000.0,banking
1436,1624,1128,13,1,20260408,cho_xac_nhan,4,420000.0,1680000.0,cod
1437,1625,1135,12,1,20260408,dang_chuan_bi,1,340000.0,340000.0,momo
1442,1626,1131,15,1,20260408,da_giao,3,320000.0,960000.0,momo
1445,1627,1143,27,2,20260408,da_giao,3,620000.0,1860000.0,cod
1447,1628,1131,2,1,20260408,da_giao,1,2890000.0,2890000.0,momo
1448,1629,1132,11,1,20260408,da_giao,4,230000.0,920000.0,momo
1449,1630,1022,28,2,20260409,da_giao,4,720000.0,2880000.0,momo
1451,1631,1137,35,3,20260409,dang_chuan_bi,3,2800000.0,8400000.0,cod
1453,1632,1145,69,6,20260409,da_giao,1,320000.0,320000.0,banking
1454,1633,1129,67,6,20260409,da_giao,2,420000.0,840000.0,banking
1455,1634,1128,39,3,20260410,da_giao,4,2900000.0,11600000.0,cod
1456,1635,1092,73,6,20260410,da_giao,1,890000.0,890000.0,cod
1459,1636,1146,48,4,20260410,cho_xac_nhan,4,920000.0,3680000.0,banking
1464,1637,1129,28,2,20260410,da_giao,1,720000.0,720000.0,cod
1466,1638,1140,14,1,20260410,da_huy,3,180000.0,540000.0,cod
1468,1639,1142,15,1,20260410,da_giao,4,320000.0,1280000.0,cod
1470,1640,1042,12,1,20260410,da_giao,3,340000.0,1020000.0,cod
1471,1641,1132,6,1,20260411,da_giao,3,1100000.0,3300000.0,banking
1472,1642,1140,4,1,20260411,da_giao,3,385000.0,1155000.0,momo
1474,1643,1131,25,2,20260411,da_giao,3,1100000.0,3300000.0,cod
1479,1644,1132,57,5,20260411,da_giao,3,320000.0,960000.0,banking
1481,1645,1130,20,2,20260412,da_giao,2,890000.0,1780000.0,cod
1482,1646,1139,58,5,20260412,da_giao,4,320000.0,1280000.0,momo
1487,1647,1148,16,1,20260412,da_giao,2,210000.0,420000.0,momo
1489,1648,1134,52,4,20260412,da_giao,2,580000.0,1160000.0,momo
1491,1649,1147,65,5,20260412,cho_xac_nhan,3,280000.0,840000.0,banking
1496,1650,1063,3,1,20260412,da_giao,4,1890000.0,7560000.0,cod
1497,1651,1131,13,1,20260412,cho_xac_nhan,3,420000.0,1260000.0,cod
1498,1652,1147,35,3,20260412,cho_xac_nhan,2,2800000.0,5600000.0,banking
1499,1653,1138,16,1,20260413,da_giao,3,210000.0,630000.0,momo
1503,1654,1139,43,4,20260413,da_giao,3,290000.0,870000.0,banking
1508,1655,1136,36,3,20260413,da_giao,2,2100000.0,4200000.0,banking
1509,1656,1146,47,4,20260413,da_giao,1,320000.0,320000.0,cod
1510,1657,1003,21,2,20260413,da_giao,1,780000.0,780000.0,cod
1511,1658,1149,1,1,20260413,da_giao,4,1250000.0,5000000.0,cod
1513,1659,1142,9,1,20260413,da_giao,1,1680000.0,1680000.0,cod
1515,1660,1137,33,3,20260413,da_giao,4,2450000.0,9800000.0,cod
1516,1661,1131,3,1,20260413,da_giao,3,1890000.0,5670000.0,banking
1518,1662,1133,59,5,20260413,dang_giao,2,890000.0,1780000.0,cod
1520,1663,1147,60,5,20260414,da_giao,4,520000.0,2080000.0,cod
1521,1664,1099,20,2,20260414,dang_chuan_bi,1,890000.0,890000.0,cod
1525,1665,1085,14,1,20260414,da_giao,3,180000.0,540000.0,cod
1527,1666,1136,59,5,20260415,da_giao,2,890000.0,1780000.0,cod
1529,1667,1144,1,1,20260415,da_giao,1,1250000.0,1250000.0,banking
1530,1668,1146,66,5,20260415,dang_giao,1,190000.0,190000.0,cod
1531,1669,1147,13,1,20260415,dang_giao,3,420000.0,1260000.0,cod
1533,1670,1129,24,2,20260416,cho_xac_nhan,2,950000.0,1900000.0,cod
1535,1671,1141,5,1,20260416,da_giao,2,480000.0,960000.0,banking
1537,1672,1144,13,1,20260416,da_giao,4,420000.0,1680000.0,momo
1539,1673,1138,15,1,20260416,dang_giao,2,320000.0,640000.0,banking
1540,1674,1147,6,1,20260416,da_giao,1,1100000.0,1100000.0,cod
1541,1675,1067,40,3,20260416,da_giao,3,2500000.0,7500000.0,momo
1546,1676,1128,5,1,20260416,da_giao,4,480000.0,1920000.0,banking
1548,1677,1139,58,5,20260416,da_huy,4,320000.0,1280000.0,cod
1550,1678,1136,76,6,20260416,cho_xac_nhan,3,280000.0,840000.0,cod
1552,1679,1143,30,2,20260417,da_giao,4,780000.0,3120000.0,momo
1554,1680,1030,45,4,20260417,dang_giao,3,480000.0,1440000.0,cod
1556,1681,1145,21,2,20260417,dang_giao,2,780000.0,1560000.0,banking
1561,1682,1135,13,1,20260417,da_giao,2,420000.0,840000.0,banking
1565,1683,1146,29,2,20260417,da_giao,1,890000.0,890000.0,banking
1568,1684,1135,38,3,20260417,cho_xac_nhan,3,2300000.0,6900000.0,banking
1570,1685,1146,41,3,20260418,dang_giao,3,3400000.0,10200000.0,banking
1572,1686,1149,14,1,20260418,da_giao,3,180000.0,540000.0,cod
1573,1687,1065,62,5,20260418,da_giao,3,450000.0,1350000.0,cod
1575,1688,1142,53,4,20260418,da_giao,1,220000.0,220000.0,banking
1576,1689,1134,62,5,20260418,da_giao,3,450000.0,1350000.0,cod
1577,1690,1133,8,1,20260418,dang_giao,2,750000.0,1500000.0,banking
1578,1691,1139,15,1,20260418,dang_giao,1,320000.0,320000.0,cod
1579,1692,1147,3,1,20260419,da_giao,4,1890000.0,7560000.0,banking
1581,1693,1129,65,5,20260419,cho_xac_nhan,1,280000.0,280000.0,banking
1585,1694,1145,34,3,20260419,da_giao,3,2800000.0,8400000.0,banking
1590,1695,1141,42,3,20260419,da_giao,1,2600000.0,2600000.0,cod
1591,1696,1132,10,1,20260419,dang_chuan_bi,2,1450000.0,2900000.0,cod
1593,1697,1083,29,2,20260419,da_huy,3,890000.0,2670000.0,cod
1594,1698,1133,1,1,20260419,da_huy,4,1250000.0,5000000.0,momo
1596,1699,1143,68,6,20260419,cho_xac_nhan,4,520000.0,2080000.0,cod
1598,1700,1143,19,2,20260420,dang_giao,1,1350000.0,1350000.0,cod
1600,1701,1130,31,3,20260420,da_giao,3,4200000.0,12600000.0,cod
1601,1702,1145,2,1,20260420,dang_giao,1,2890000.0,2890000.0,momo
1605,1703,1133,12,1,20260420,dang_chuan_bi,3,340000.0,1020000.0,banking
1606,1704,1130,8,1,20260420,da_giao,2,750000.0,1500000.0,cod
1607,1705,1128,7,1,20260420,dang_chuan_bi,4,890000.0,3560000.0,banking
1608,1706,1137,2,1,20260420,da_giao,2,2890000.0,5780000.0,momo
1609,1707,1148,50,4,20260420,cho_xac_nhan,3,780000.0,2340000.0,cod
1610,1708,1134,3,1,20260420,da_giao,4,1890000.0,7560000.0,banking
1612,1709,1129,8,1,20260420,da_giao,1,750000.0,750000.0,momo
1614,1710,1138,62,5,20260421,da_giao,1,450000.0,450000.0,momo
1615,1711,1129,55,5,20260421,dang_giao,2,620000.0,1240000.0,cod
1617,1712,1144,25,2,20260421,dang_chuan_bi,1,1100000.0,1100000.0,momo
1618,1713,1140,67,6,20260421,dang_chuan_bi,4,420000.0,1680000.0,cod
1619,1714,1136,65,5,20260421,da_giao,1,280000.0,280000.0,cod
1621,1715,1089,2,1,20260421,da_giao,3,2890000.0,8670000.0,momo
1626,1716,1134,43,4,20260421,da_giao,1,290000.0,290000.0,cod
1628,1717,1077,32,3,20260421,da_giao,1,3200000.0,3200000.0,momo
1630,1718,1145,5,1,20260421,cho_xac_nhan,1,480000.0,480000.0,banking
1632,1719,1134,3,1,20260421,da_giao,3,1890000.0,5670000.0,cod
1634,1720,1146,14,1,20260421,da_giao,1,180000.0,180000.0,cod
1636,1721,1129,37,3,20260421,da_giao,2,3100000.0,6200000.0,cod
