order_id,customer_id,date_key,order_status,subtotal,shipping_fee,discount_amount,order_total,payment_method
1354,1137,20260223,cho_xac_nhan,3660000.0,0.0,366000.0,3294000.0,banking
1355,1119,20260223,da_giao,1580000.0,0.0,158000.0,1422000.0,cod
1356,1131,20260223,da_giao,8940000.0,0.0,0.0,8940000.0,cod
1357,1128,20260223,da_giao,2670000.0,0.0,0.0,2670000.0,momo
1358,1142,20260223,da_giao,1950000.0,0.0,0.0,1950000.0,cod
1359,1039,20260224,da_giao,6650000.0,0.0,0.0,6650000.0,banking
1360,1145,20260224,cho_xac_nhan,780000.0,0.0,50000.0,730000.0,cod
1361,1130,20260224,da_giao,5080000.0,0.0,0.0,5080000.0,momo
1362,1148,20260224,da_giao,2200000.0,0.0,0.0,2200000.0,cod
1363,1148,20260224,da_giao,6430000.0,0.0,0.0,6430000.0,cod
1364,1136,20260224,da_giao,2290000.0,0.0,0.0,2290000.0,cod
1365,1145,20260225,dang_giao,13550000.0,0.0,0.0,13550000.0,cod
1366,1118,20260225,da_giao,3560000.0,0.0,50000.0,3510000.0,cod
1367,1146,20260225,cho_xac_nhan,3190000.0,0.0,0.0,3190000.0,cod
1368,1130,20260225,dang_chuan_bi,540000.0,0.0,0.0,540000.0,banking
1369,1131,20260225,da_giao,6490000.0,0.0,649000.0,5841000.0,momo
1370,1143,20260225,dang_giao,3560000.0,0.0,50000.0,3510000.0,momo
1371,1138,20260225,da_giao,4240000.0,0.0,0.0,4240000.0,momo
1372,1056,20260225,cho_xac_nhan,5540000.0,0.0,0.0,5540000.0,cod
1373,1135,20260225,da_giao,2640000.0,0.0,264000.0,2376000.0,banking
1374,1129,20260225,da_giao,3340000.0,0.0,50000.0,3290000.0,cod
1375,1135,20260226,dang_giao,1560000.0,0.0,0.0,1560000.0,cod
1376,1147,20260226,da_giao,1890000.0,0.0,0.0,1890000.0,cod
1377,1135,20260226,dang_chuan_bi,840000.0,0.0,0.0,840000.0,cod
1378,1140,20260226,da_giao,4240000.0,0.0,0.0,4240000.0,momo
1379,1011,20260226,da_giao,340000.0,30000.0,0.0,370000.0,cod
1380,1149,20260227,da_giao,1780000.0,0.0,0.0,1780000.0,momo
1381,1148,20260227,da_giao,1560000.0,0.0,0.0,1560000.0,cod
1382,1138,20260227,dang_chuan_bi,3300000.0,0.0,0.0,3300000.0,momo
1383,1131,20260227,dang_chuan_bi,640000.0,0.0,0.0,640000.0,cod
1384,1137,20260227,da_giao,1300000.0,0.0,0.0,1300000.0,banking
1385,1145,20260228,dang_giao,5620000.0,0.0,562000.0,5058000.0,cod
1386,1130,20260228,da_giao,640000.0,0.0,0.0,640000.0,cod
1387,1128,20260228,da_giao,11200000.0,0.0,0.0,11200000.0,cod
1388,1112,20260228,cho_xac_nhan,4400000.0,0.0,0.0,4400000.0,banking
1389,1149,20260301,dang_chuan_bi,13740000.0,0.0,0.0,13740000.0,banking
1390,1110,20260301,da_giao,13930000.0,0.0,0.0,13930000.0,cod
1391,1142,20260301,cho_xac_nhan,21560000.0,0.0,2156000.0,19404000.0,banking
1392,1144,20260301,da_giao,1020000.0,0.0,0.0,1020000.0,cod
1393,1134,20260301,da_giao,5260000.0,0.0,0.0,5260000.0,cod
1394,1149,20260301,da_giao,6920000.0,0.0,50000.0,6870000.0,cod
1395,1143,20260301,cho_xac_nhan,7730000.0,0.0,0.0,7730000.0,banking
1396,1036,20260302,da_giao,900000.0,0.0,0.0,900000.0,banking
1397,1134,20260302,da_giao,9580000.0,0.0,958000.0,8622000.0,momo
1398,1143,20260302,dang_chuan_bi,8110000.0,0.0,50000.0,8060000.0,banking
1399,1137,20260302,dang_giao,7930000.0,0.0,0.0,7930000.0,banking
1400,1128,20260302,da_giao,4500000.0,0.0,0.0,4500000.0,momo
1401,1137,20260303,da_giao,5670000.0,0.0,0.0,5670000.0,momo
1402,1145,20260303,da_giao,3120000.0,0.0,0.0,3120000.0,cod
1403,1108,20260303,da_huy,26360000.0,0.0,0.0,26360000.0,banking
1404,1144,20260303,dang_giao,15250000.0,0.0,50000.0,15200000.0,banking
1405,1144,20260303,da_huy,2340000.0,0.0,0.0,2340000.0,banking
1406,1139,20260303,da_giao,8050000.0,0.0,50000.0,8000000.0,banking
1407,1096,20260303,da_giao,2500000.0,0.0,0.0,2500000.0,momo
1408,1115,20260303,cho_xac_nhan,7080000.0,0.0,0.0,7080000.0,cod
1409,1019,20260303,da_huy,14980000.0,0.0,0.0,14980000.0,momo
1410,1138,20260304,da_giao,1560000.0,0.0,0.0,1560000.0,cod
1411,1136,20260304,da_giao,2410000.0,0.0,0.0,2410000.0,momo
1412,1123,20260304,da_giao,1010000.0,0.0,0.0,1010000.0,cod
1413,1135,20260304,da_giao,10480000.0,0.0,0.0,10480000.0,cod
1414,1145,20260304,dang_giao,420000.0,30000.0,0.0,450000.0,momo
1415,1144,20260304,da_giao,4900000.0,0.0,0.0,4900000.0,momo
1416,1146,20260304,dang_chuan_bi,3440000.0,0.0,0.0,3440000.0,banking
1417,1135,20260304,da_giao,13450000.0,0.0,0.0,13450000.0,banking
1418,1138,20260304,dang_chuan_bi,10430000.0,0.0,0.0,10430000.0,banking
1419,1102,20260305,da_giao,8500000.0,0.0,0.0,8500000.0,cod
1420,1133,20260305,da_giao,9200000.0,0.0,0.0,9200000.0,cod
1421,1140,20260305,cho_xac_nhan,1680000.0,0.0,0.0,1680000.0,cod
1422,1129,20260305,da_giao,5200000.0,0.0,520000.0,4680000.0,banking
1423,1109,20260306,cho_xac_nhan,960000.0,0.0,0.0,960000.0,cod
1424,1136,20260306,da_huy,1300000.0,0.0,0.0,1300000.0,cod
1425,1140,20260306,da_giao,9600000.0,0.0,0.0,9600000.0,banking
1426,1147,20260306,dang_giao,1920000.0,0.0,0.0,1920000.0,banking
1427,1147,20260306,da_giao,2670000.0,0.0,0.0,2670000.0,cod
1428,1147,20260306,da_giao,385000.0,30000.0,0.0,415000.0,banking
1429,1106,20260306,da_giao,3380000.0,0.0,0.0,3380000.0,banking
1430,1149,20260307,da_giao,1860000.0,0.0,50000.0,1810000.0,cod
1431,1037,20260307,da_giao,10990000.0,0.0,0.0,10990000.0,cod
1432,1132,20260307,da_giao,23660000.0,0.0,2366000.0,21294000.0,cod
1433,1086,20260307,da_giao,6450000.0,0.0,0.0,6450000.0,momo
1434,1131,20260307,cho_xac_nhan,4520000.0,0.0,0.0,4520000.0,momo
1435,1133,20260307,dang_giao,9600000.0,0.0,0.0,9600000.0,cod
1436,1135,20260307,da_giao,1240000.0,0.0,0.0,1240000.0,cod
1437,1142,20260308,da_giao,1420000.0,0.0,0.0,1420000.0,momo
1438,1144,20260308,da_giao,2000000.0,0.0,0.0,2000000.0,cod
1439,1052,20260308,da_giao,5540000.0,0.0,50000.0,5490000.0,banking
1440,1140,20260308,da_giao,680000.0,0.0,0.0,680000.0,cod
1441,1137,20260308,da_giao,4450000.0,0.0,445000.0,4005000.0,cod
1442,1135,20260309,dang_chuan_bi,1950000.0,0.0,50000.0,1900000.0,banking
1443,1094,20260309,cho_xac_nhan,10030000.0,0.0,0.0,10030000.0,cod
1444,1147,20260309,da_huy,1670000.0,0.0,0.0,1670000.0,cod
1445,1142,20260309,da_giao,1280000.0,0.0,0.0,1280000.0,cod
1446,1148,20260309,da_giao,15120000.0,0.0,0.0,15120000.0,cod
1447,1144,20260309,da_giao,340000.0,30000.0,50000.0,320000.0,cod
1448,1148,20260310,da_giao,9960000.0,0.0,0.0,9960000.0,cod
1449,1149,20260310,da_giao,15040000.0,0.0,0.0,15040000.0,banking
1450,1144,20260310,da_giao,6680000.0,0.0,668000.0,6012000.0,banking
1451,1141,20260310,dang_chuan_bi,5810000.0,0.0,0.0,5810000.0,momo
1452,1129,20260310,da_giao,1920000.0,0.0,0.0,1920000.0,momo
1453,1112,20260310,dang_giao,11960000.0,0.0,50000.0,11910000.0,momo
1454,1128,20260310,da_giao,2670000.0,0.0,0.0,2670000.0,banking
1455,1132,20260310,dang_giao,8200000.0,0.0,0.0,8200000.0,cod
1456,1134,20260311,da_giao,1280000.0,0.0,0.0,1280000.0,cod
1457,1132,20260311,da_giao,3200000.0,0.0,0.0,3200000.0,cod
1458,1117,20260311,da_giao,9600000.0,0.0,0.0,9600000.0,banking
1459,1134,20260311,da_giao,1600000.0,0.0,0.0,1600000.0,cod
1460,1134,20260311,cho_xac_nhan,2820000.0,0.0,282000.0,2538000.0,momo
1461,1133,20260311,da_giao,4720000.0,0.0,50000.0,4670000.0,momo
1462,1128,20260311,da_giao,23430000.0,0.0,0.0,23430000.0,cod
1463,1107,20260312,da_giao,2450000.0,0.0,245000.0,2205000.0,cod
1464,1128,20260312,da_giao,4880000.0,0.0,0.0,4880000.0,banking
1465,1131,20260312,da_huy,22300000.0,0.0,0.0,22300000.0,cod
1466,1143,20260312,da_giao,15590000.0,0.0,0.0,15590000.0,banking
1467,1137,20260313,da_giao,1900000.0,0.0,0.0,1900000.0,cod
1468,1055,20260313,da_giao,2200000.0,0.0,50000.0,2150000.0,momo
1469,1131,20260313,da_giao,6040000.0,0.0,0.0,6040000.0,banking
1470,1140,20260313,da_giao,340000.0,30000.0,0.0,370000.0,cod
1471,1132,20260313,da_giao,1560000.0,0.0,50000.0,1510000.0,momo
1472,1133,20260314,da_giao,14780000.0,0.0,50000.0,14730000.0,cod
1473,1109,20260314,dang_chuan_bi,4070000.0,0.0,0.0,4070000.0,cod
1474,1149,20260314,da_giao,4520000.0,0.0,0.0,4520000.0,momo
1475,1135,20260314,da_giao,6940000.0,0.0,0.0,6940000.0,cod
1476,1115,20260314,da_giao,5670000.0,0.0,50000.0,5620000.0,cod
1477,1128,20260314,cho_xac_nhan,6650000.0,0.0,0.0,6650000.0,banking
1478,1129,20260314,da_giao,385000.0,30000.0,50000.0,365000.0,banking
1479,1028,20260314,da_giao,5210000.0,0.0,0.0,5210000.0,banking
1480,1144,20260315,da_giao,3480000.0,0.0,0.0,3480000.0,cod
1481,1061,20260315,da_giao,5140000.0,0.0,0.0,5140000.0,cod
1482,1149,20260315,da_giao,540000.0,0.0,0.0,540000.0,cod
1483,1108,20260315,da_giao,5290000.0,0.0,50000.0,5240000.0,banking
1484,1091,20260315,da_giao,8750000.0,0.0,50000.0,8700000.0,banking
1485,1091,20260315,da_giao,2250000.0,0.0,0.0,2250000.0,cod
1486,1122,20260315,da_giao,3000000.0,0.0,300000.0,2700000.0,momo
1487,1148,20260315,da_giao,8020000.0,0.0,0.0,8020000.0,banking
1488,1143,20260316,da_giao,7940000.0,0.0,794000.0,7146000.0,cod
1489,1143,20260316,da_giao,800000.0,0.0,50000.0,750000.0,banking
1490,1149,20260316,dang_giao,7420000.0,0.0,0.0,7420000.0,banking
1491,1143,20260316,da_giao,6120000.0,0.0,0.0,6120000.0,banking
1492,1094,20260316,dang_chuan_bi,7560000.0,0.0,0.0,7560000.0,cod
1493,1137,20260316,da_huy,620000.0,0.0,0.0,620000.0,cod
1494,1106,20260317,da_giao,4350000.0,0.0,435000.0,3915000.0,banking
1495,1149,20260317,da_giao,8130000.0,0.0,0.0,8130000.0,cod
1496,1132,20260317,cho_xac_nhan,11760000.0,0.0,0.0,11760000.0,cod
1497,1132,20260317,da_giao,2480000.0,0.0,50000.0,2430000.0,cod
1498,1148,20260318,da_giao,6350000.0,0.0,0.0,6350000.0,cod
1499,1138,20260318,cho_xac_nhan,620000.0,0.0,62000.0,558000.0,cod
1500,1148,20260318,da_giao,11250000.0,0.0,1125000.0,10125000.0,momo
1501,1136,20260318,dang_chuan_bi,4680000.0,0.0,0.0,4680000.0,momo
1502,1120,20260318,cho_xac_nhan,10400000.0,0.0,0.0,10400000.0,banking
1503,1143,20260318,da_huy,11580000.0,0.0,0.0,11580000.0,cod
1504,1144,20260318,cho_xac_nhan,10480000.0,0.0,50000.0,10430000.0,momo
1505,1059,20260318,da_giao,1240000.0,0.0,0.0,1240000.0,momo
1506,1149,20260319,da_giao,8500000.0,0.0,0.0,8500000.0,cod
1507,1138,20260319,cho_xac_nhan,15950000.0,0.0,0.0,15950000.0,banking
1508,1001,20260319,dang_giao,7460000.0,0.0,0.0,7460000.0,cod
1509,1144,20260319,da_giao,5600000.0,0.0,50000.0,5550000.0,cod
1510,1131,20260319,da_giao,8860000.0,0.0,0.0,8860000.0,cod
1511,1131,20260320,cho_xac_nhan,5130000.0,0.0,0.0,5130000.0,cod
1512,1109,20260320,da_giao,22660000.0,0.0,2266000.0,20394000.0,cod
1513,1139,20260320,cho_xac_nhan,1500000.0,0.0,0.0,1500000.0,cod
1514,1134,20260320,da_giao,890000.0,0.0,0.0,890000.0,cod
1515,1130,20260320,da_huy,3140000.0,0.0,314000.0,2826000.0,banking
1516,1132,20260321,cho_xac_nhan,5770000.0,0.0,0.0,5770000.0,cod
1517,1147,20260321,da_giao,4280000.0,0.0,0.0,4280000.0,cod
1518,1146,20260321,dang_giao,13910000.0,0.0,0.0,13910000.0,momo
1519,1142,20260322,cho_xac_nhan,4350000.0,0.0,50000.0,4300000.0,banking
1520,1142,20260322,cho_xac_nhan,2270000.0,0.0,0.0,2270000.0,momo
1521,1117,20260322,da_giao,3110000.0,0.0,311000.0,2799000.0,cod
1522,1145,20260322,da_giao,8860000.0,0.0,0.0,8860000.0,cod
1523,1134,20260322,da_giao,11560000.0,0.0,0.0,11560000.0,banking
1524,1125,20260322,da_huy,5090000.0,0.0,0.0,5090000.0,momo
1525,1138,20260322,da_giao,6860000.0,0.0,0.0,6860000.0,momo
1526,1148,20260323,da_giao,700000.0,0.0,0.0,700000.0,banking
1527,1128,20260323,cho_xac_nhan,5310000.0,0.0,50000.0,5260000.0,banking
1528,1130,20260323,da_giao,11200000.0,0.0,0.0,11200000.0,cod
1529,1130,20260323,da_huy,720000.0,0.0,0.0,720000.0,banking
1530,1009,20260323,da_huy,10000000.0,0.0,0.0,10000000.0,cod
1531,1041,20260324,da_giao,13780000.0,0.0,0.0,13780000.0,cod
1532,1144,20260324,da_giao,1905000.0,0.0,0.0,1905000.0,banking
1533,1139,20260324,cho_xac_nhan,6600000.0,0.0,660000.0,5940000.0,banking
1534,1147,20260324,da_giao,8990000.0,0.0,0.0,8990000.0,banking
1535,1128,20260324,da_giao,880000.0,0.0,0.0,880000.0,cod
1536,1074,20260324,da_giao,4200000.0,0.0,0.0,4200000.0,banking
1537,1110,20260324,da_giao,690000.0,0.0,69000.0,621000.0,cod
1538,1135,20260325,dang_chuan_bi,5800000.0,0.0,50000.0,5750000.0,cod
1539,1138,20260325,da_giao,220000.0,30000.0,0.0,250000.0,banking
1540,1128,20260325,cho_xac_nhan,11220000.0,0.0,0.0,11220000.0,cod
1541,1128,20260325,cho_xac_nhan,3920000.0,0.0,0.0,3920000.0,momo
1542,1126,20260325,da_giao,750000.0,0.0,0.0,750000.0,cod
1543,1099,20260325,da_giao,1155000.0,0.0,0.0,1155000.0,banking
1544,1136,20260326,da_giao,3110000.0,0.0,0.0,3110000.0,momo
1545,1130,20260326,da_giao,17330000.0,0.0,0.0,17330000.0,cod
1546,1114,20260326,da_giao,2930000.0,0.0,50000.0,2880000.0,cod
1547,1143,20260326,da_giao,2610000.0,0.0,0.0,2610000.0,momo
1548,1129,20260326,da_giao,1700000.0,0.0,0.0,1700000.0,banking
1549,1129,20260326,dang_chuan_bi,1200000.0,0.0,120000.0,1080000.0,cod
1550,1141,20260326,da_giao,8980000.0,0.0,898000.0,8082000.0,cod
1551,1101,20260326,cho_xac_nhan,6690000.0,0.0,0.0,6690000.0,banking
1552,1129,20260326,da_giao,5310000.0,0.0,0.0,5310000.0,cod
1553,1142,20260327,da_giao,3480000.0,0.0,0.0,3480000.0,cod
1554,1123,20260327,dang_giao,5360000.0,0.0,536000.0,4824000.0,momo
1555,1148,20260327,da_giao,7910000.0,0.0,50000.0,7860000.0,momo
1556,1141,20260327,da_giao,2520000.0,0.0,0.0,2520000.0,cod
1557,1139,20260327,dang_chuan_bi,2430000.0,0.0,0.0,2430000.0,cod
1558,1129,20260328,da_giao,690000.0,0.0,0.0,690000.0,momo
1559,1132,20260328,da_giao,9235000.0,0.0,0.0,9235000.0,cod
1560,1149,20260329,da_giao,8670000.0,0.0,0.0,8670000.0,cod
1561,1128,20260329,da_huy,7030000.0,0.0,703000.0,6327000.0,banking
1562,1134,20260329,cho_xac_nhan,9020000.0,0.0,0.0,9020000.0,cod
1563,1140,20260329,cho_xac_nhan,6420000.0,0.0,642000.0,5778000.0,banking
1564,1130,20260329,da_huy,1160000.0,0.0,0.0,1160000.0,cod
1565,1129,20260329,da_giao,4280000.0,0.0,0.0,4280000.0,momo
1566,1139,20260329,da_giao,1040000.0,0.0,0.0,1040000.0,banking
1567,1145,20260329,da_giao,6160000.0,0.0,616000.0,5544000.0,cod
1568,1132,20260330,da_giao,1520000.0,0.0,50000.0,1470000.0,cod
1569,1014,20260330,dang_chuan_bi,9390000.0,0.0,50000.0,9340000.0,cod
1570,1005,20260330,da_giao,4890000.0,0.0,50000.0,4840000.0,banking
1571,1139,20260330,cho_xac_nhan,2550000.0,0.0,0.0,2550000.0,cod
1572,1133,20260330,da_giao,7840000.0,0.0,0.0,7840000.0,cod
1573,1145,20260331,cho_xac_nhan,6060000.0,0.0,0.0,6060000.0,momo
1574,1148,20260331,dang_giao,7840000.0,0.0,50000.0,7790000.0,momo
1575,1136,20260331,da_huy,1560000.0,0.0,0.0,1560000.0,cod
1576,1142,20260331,da_giao,5120000.0,0.0,0.0,5120000.0,momo
1577,1147,20260331,da_giao,4900000.0,0.0,0.0,4900000.0,cod
1578,1137,20260331,da_giao,13710000.0,0.0,0.0,13710000.0,momo
1579,1144,20260331,da_giao,1360000.0,0.0,50000.0,1310000.0,cod
1580,1136,20260331,da_huy,2830000.0,0.0,0.0,2830000.0,cod
1581,1134,20260401,da_giao,8880000.0,0.0,888000.0,7992000.0,banking
1582,1131,20260401,da_giao,2520000.0,0.0,0.0,2520000.0,momo
1583,1146,20260401,da_giao,8360000.0,0.0,0.0,8360000.0,cod
1584,1132,20260401,da_huy,16780000.0,0.0,50000.0,16730000.0,cod
1585,1149,20260401,da_giao,420000.0,30000.0,50000.0,400000.0,banking
1586,1128,20260401,da_giao,7560000.0,0.0,0.0,7560000.0,banking
1587,1138,20260402,da_huy,11200000.0,0.0,50000.0,11150000.0,cod
1588,1140,20260402,da_giao,840000.0,0.0,0.0,840000.0,momo
1589,1135,20260402,da_giao,8360000.0,0.0,0.0,8360000.0,cod
1590,1131,20260402,dang_chuan_bi,6750000.0,0.0,0.0,6750000.0,banking
1591,1132,20260402,da_giao,690000.0,0.0,0.0,690000.0,cod
1592,1135,20260403,dang_chuan_bi,19810000.0,0.0,0.0,19810000.0,banking
1593,1139,20260403,da_giao,6630000.0,0.0,0.0,6630000.0,momo
1594,1135,20260403,da_giao,1560000.0,0.0,50000.0,1510000.0,banking
1595,1148,20260403,da_giao,750000.0,0.0,0.0,750000.0,cod
1596,1134,20260403,da_giao,3400000.0,0.0,50000.0,3350000.0,cod
1597,1147,20260403,da_giao,8390000.0,0.0,0.0,8390000.0,banking
1598,1147,20260403,da_huy,3805000.0,0.0,50000.0,3755000.0,cod
1599,1144,20260404,da_giao,14120000.0,0.0,0.0,14120000.0,momo
1600,1141,20260404,da_giao,9840000.0,0.0,0.0,9840000.0,banking
1601,1133,20260404,dang_chuan_bi,5960000.0,0.0,50000.0,5910000.0,momo
1602,1143,20260405,dang_chuan_bi,12920000.0,0.0,1292000.0,11628000.0,banking
1603,1144,20260405,da_giao,13070000.0,0.0,0.0,13070000.0,cod
1604,1137,20260405,da_huy,6460000.0,0.0,50000.0,6410000.0,momo
1605,1149,20260405,cho_xac_nhan,11070000.0,0.0,0.0,11070000.0,cod
1606,1148,20260405,da_giao,6900000.0,0.0,0.0,6900000.0,cod
1607,1010,20260405,dang_chuan_bi,3680000.0,0.0,0.0,3680000.0,banking
1608,1146,20260406,da_giao,5280000.0,0.0,0.0,5280000.0,cod
1609,1132,20260406,cho_xac_nhan,340000.0,30000.0,0.0,370000.0,cod
1610,1147,20260406,da_giao,1410000.0,0.0,0.0,1410000.0,momo
1611,1047,20260406,da_giao,2200000.0,0.0,50000.0,2150000.0,momo
1612,1131,20260406,da_giao,650000.0,0.0,0.0,650000.0,banking
1613,1141,20260406,da_giao,9970000.0,0.0,50000.0,9920000.0,cod
1614,1137,20260406,dang_chuan_bi,2620000.0,0.0,0.0,2620000.0,cod
1615,1142,20260406,da_giao,4200000.0,0.0,0.0,4200000.0,banking
1616,1127,20260407,da_giao,2600000.0,0.0,0.0,2600000.0,cod
1617,1143,20260407,dang_chuan_bi,230000.0,30000.0,0.0,260000.0,cod
1618,1142,20260407,dang_chuan_bi,385000.0,30000.0,0.0,415000.0,momo
1619,1137,20260407,cho_xac_nhan,12960000.0,0.0,1296000.0,11664000.0,cod
1620,1137,20260407,da_giao,5740000.0,0.0,0.0,5740000.0,momo
1621,1131,20260407,da_giao,1100000.0,0.0,50000.0,1050000.0,banking
1622,1087,20260407,dang_giao,12900000.0,0.0,0.0,12900000.0,banking
1623,1129,20260408,da_giao,6720000.0,0.0,672000.0,6048000.0,banking
1624,1128,20260408,cho_xac_nhan,1680000.0,0.0,168000.0,1512000.0,cod
1625,1135,20260408,dang_chuan_bi,340000.0,30000.0,0.0,370000.0,momo
1626,1131,20260408,da_giao,7280000.0,0.0,0.0,7280000.0,momo
1627,1143,20260408,da_giao,4160000.0,0.0,0.0,4160000.0,cod
1628,1131,20260408,da_giao,4130000.0,0.0,0.0,4130000.0,momo
1629,1132,20260408,da_giao,920000.0,0.0,0.0,920000.0,momo
1630,1022,20260409,da_giao,2880000.0,0.0,288000.0,2592000.0,momo
1631,1137,20260409,dang_chuan_bi,16800000.0,0.0,0.0,16800000.0,cod
1632,1145,20260409,da_giao,2180000.0,0.0,0.0,2180000.0,banking
1633,1129,20260409,da_giao,840000.0,0.0,0.0,840000.0,banking
1634,1128,20260410,da_giao,11600000.0,0.0,0.0,11600000.0,cod
1635,1092,20260410,da_giao,890000.0,0.0,0.0,890000.0,cod
1636,1146,20260410,cho_xac_nhan,6420000.0,0.0,0.0,6420000.0,banking
1637,1129,20260410,da_giao,6030000.0,0.0,603000.0,5427000.0,cod
1638,1140,20260410,da_huy,3430000.0,0.0,50000.0,3380000.0,cod
1639,1142,20260410,da_giao,13680000.0,0.0,0.0,13680000.0,cod
1640,1042,20260410,da_giao,2940000.0,0.0,294000.0,2646000.0,cod
1641,1132,20260411,da_giao,3300000.0,0.0,0.0,3300000.0,banking
1642,1140,20260411,da_giao,1155000.0,0.0,50000.0,1105000.0,momo
1643,1131,20260411,da_giao,8500000.0,0.0,0.0,8500000.0,cod
1644,1132,20260411,da_giao,19000000.0,0.0,0.0,19000000.0,banking
1645,1130,20260412,da_giao,5340000.0,0.0,534000.0,4806000.0,cod
1646,1139,20260412,da_giao,1280000.0,0.0,0.0,1280000.0,momo
1647,1148,20260412,da_giao,8590000.0,0.0,0.0,8590000.0,momo
1648,1134,20260412,da_giao,2050000.0,0.0,0.0,2050000.0,momo
1649,1147,20260412,cho_xac_nhan,3320000.0,0.0,332000.0,2988000.0,banking
1650,1063,20260412,da_giao,10780000.0,0.0,1078000.0,9702000.0,cod
1651,1131,20260412,cho_xac_nhan,1260000.0,0.0,0.0,1260000.0,cod
1652,1147,20260412,cho_xac_nhan,5600000.0,0.0,50000.0,5550000.0,banking
1653,1138,20260413,da_giao,630000.0,0.0,0.0,630000.0,momo
1654,1139,20260413,da_giao,8720000.0,0.0,0.0,8720000.0,banking
1655,1136,20260413,da_giao,23870000.0,0.0,0.0,23870000.0,banking
1656,1146,20260413,da_giao,320000.0,30000.0,0.0,350000.0,cod
1657,1003,20260413,da_giao,780000.0,0.0,0.0,780000.0,cod
1658,1149,20260413,da_giao,5000000.0,0.0,50000.0,4950000.0,cod
1659,1142,20260413,da_giao,5240000.0,0.0,0.0,5240000.0,cod
1660,1137,20260413,da_giao,15580000.0,0.0,0.0,15580000.0,cod
1661,1131,20260413,da_giao,5670000.0,0.0,0.0,5670000.0,banking
1662,1133,20260413,dang_giao,8580000.0,0.0,0.0,8580000.0,cod
1663,1147,20260414,da_giao,3040000.0,0.0,50000.0,2990000.0,cod
1664,1099,20260414,dang_chuan_bi,890000.0,0.0,0.0,890000.0,cod
1665,1085,20260414,da_giao,8450000.0,0.0,0.0,8450000.0,cod
1666,1136,20260415,da_giao,2500000.0,0.0,0.0,2500000.0,cod
1667,1144,20260415,da_giao,1790000.0,0.0,179000.0,1611000.0,banking
1668,1146,20260415,dang_giao,190000.0,30000.0,0.0,220000.0,cod
1669,1147,20260415,dang_giao,1260000.0,0.0,0.0,1260000.0,cod
1670,1129,20260416,cho_xac_nhan,2540000.0,0.0,0.0,2540000.0,cod
1671,1141,20260416,da_giao,1410000.0,0.0,0.0,1410000.0,banking
1672,1144,20260416,da_giao,2720000.0,0.0,0.0,2720000.0,momo
1673,1138,20260416,dang_giao,4000000.0,0.0,0.0,4000000.0,banking
1674,1147,20260416,da_giao,1100000.0,0.0,0.0,1100000.0,cod
1675,1067,20260416,da_giao,7500000.0,0.0,750000.0,6750000.0,momo
1676,1128,20260416,da_giao,8225000.0,0.0,0.0,8225000.0,banking
1677,1139,20260416,da_huy,3170000.0,0.0,0.0,3170000.0,cod
1678,1136,20260416,cho_xac_nhan,7140000.0,0.0,0.0,7140000.0,cod
1679,1143,20260417,da_giao,6870000.0,0.0,687000.0,6183000.0,momo
1680,1030,20260417,dang_giao,3920000.0,0.0,0.0,3920000.0,cod
1681,1145,20260417,dang_giao,3120000.0,0.0,0.0,3120000.0,banking
1682,1135,20260417,da_giao,13760000.0,0.0,0.0,13760000.0,banking
1683,1146,20260417,da_giao,8700000.0,0.0,0.0,8700000.0,banking
1684,1135,20260417,cho_xac_nhan,7900000.0,0.0,50000.0,7850000.0,banking
1685,1146,20260418,dang_giao,12520000.0,0.0,0.0,12520000.0,banking
1686,1149,20260418,da_giao,2700000.0,0.0,50000.0,2650000.0,cod
1687,1065,20260418,da_giao,1350000.0,0.0,0.0,1350000.0,cod
1688,1142,20260418,da_giao,6020000.0,0.0,0.0,6020000.0,banking
1689,1134,20260418,da_giao,1350000.0,0.0,0.0,1350000.0,cod
1690,1133,20260418,dang_giao,1500000.0,0.0,0.0,1500000.0,banking
1691,1139,20260418,dang_giao,320000.0,30000.0,0.0,350000.0,cod
1692,1147,20260419,da_giao,7560000.0,0.0,0.0,7560000.0,banking
1693,1129,20260419,cho_xac_nhan,1960000.0,0.0,0.0,1960000.0,banking
1694,1145,20260419,da_giao,12620000.0,0.0,0.0,12620000.0,banking
1695,1141,20260419,da_giao,9140000.0,0.0,0.0,9140000.0,cod
1696,1132,20260419,dang_chuan_bi,2900000.0,0.0,0.0,2900000.0,cod
1697,1083,20260419,da_huy,5340000.0,0.0,0.0,5340000.0,cod
1698,1133,20260419,da_huy,5000000.0,0.0,0.0,5000000.0,momo
1699,1143,20260419,cho_xac_nhan,3180000.0,0.0,0.0,3180000.0,cod
1700,1143,20260420,dang_giao,2890000.0,0.0,0.0,2890000.0,cod
1701,1130,20260420,da_giao,13320000.0,0.0,0.0,13320000.0,cod
1702,1145,20260420,dang_giao,2890000.0,0.0,0.0,2890000.0,momo
1703,1133,20260420,dang_chuan_bi,6120000.0,0.0,50000.0,6070000.0,banking
1704,1130,20260420,da_giao,1500000.0,0.0,0.0,1500000.0,cod
1705,1128,20260420,dang_chuan_bi,3560000.0,0.0,356000.0,3204000.0,banking
1706,1137,20260420,da_giao,5780000.0,0.0,0.0,5780000.0,momo
1707,1148,20260420,cho_xac_nhan,2340000.0,0.0,234000.0,2106000.0,cod
1708,1134,20260420,da_giao,7560000.0,0.0,0.0,7560000.0,banking
