payment_id,order_id,date_key,payment_amount,payment_method,payment_status,reconciliation_status,payment_time
1284,1284,20260214,415000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-02-14 03:34:45
1285,1285,20260214,1340000.0,banking,da_thanh_toan,KHOP,2026-02-14 14:58:41
1286,1286,20260214,3560000.0,cod,da_thanh_toan,CHO_XU_LY,2026-02-14 18:27:44
1287,1287,20260214,3100000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-02-14 19:59:07
1288,1288,20260215,2260000.0,banking,da_thanh_toan,KHOP,2026-02-15 01:53:07
1289,1289,20260215,840000.0,cod,da_thanh_toan,CHO_XU_LY,2026-02-15 02:03:27
1290,1290,20260215,5000000.0,cod,da_thanh_toan,CHO_XU_LY,2026-02-15 04:51:00
1291,1291,20260215,2150000.0,momo,da_thanh_toan,KHOP,2026-02-15 04:58:36
1292,1292,20260215,1040000.0,cod,da_thanh_toan,CHO_XU_LY,2026-02-15 06:00:50
1293,1293,20260215,1250000.0,cod,hoan_tien,CHO_XU_LY,2026-02-15 06:21:02
1294,1294,20260215,1560000.0,banking,da_thanh_toan,KHOP,2026-02-15 05:55:41
1295,1295,20260215,2840000.0,banking,da_thanh_toan,KHOP,2026-02-15 08:21:54
1296,1296,20260215,7800000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-02-15 09:13:39
1297,1297,20260215,1240000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-02-15 12:07:41
1298,1298,20260215,10360000.0,banking,da_thanh_toan,KHOP,2026-02-15 15:29:09
1299,1299,20260215,3590000.0,banking,da_thanh_toan,KHOP,2026-02-15 17:10:27
1300,1300,20260215,15480000.0,banking,da_thanh_toan,KHOP,2026-02-15 20:10:56
1301,1301,20260215,3750000.0,momo,da_thanh_toan,KHOP,2026-02-15 23:39:38
1302,1302,20260216,920000.0,cod,da_thanh_toan,CHO_XU_LY,2026-02-16 02:33:52
1303,1303,20260216,2080000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-02-16 02:42:46
1304,1304,20260216,10460000.0,banking,da_thanh_toan,KHOP,2026-02-16 12:56:38
1305,1305,20260216,4302000.0,banking,da_thanh_toan,KHOP,2026-02-16 16:17:10
1306,1306,20260216,3490000.0,momo,da_thanh_toan,KHOP,2026-02-16 20:37:21
1307,1307,20260216,1110000.0,banking,da_thanh_toan,CHO_XU_LY,2026-02-16 21:59:41
1308,1308,20260217,870000.0,banking,da_thanh_toan,KHOP,2026-02-17 01:46:12
1309,1309,20260217,8270000.0,cod,da_thanh_toan,CHO_XU_LY,2026-02-17 00:58:36
1310,1310,20260217,920000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-02-17 02:14:28
1311,1311,20260217,11529000.0,momo,da_thanh_toan,KHOP,2026-02-17 03:51:25
1312,1312,20260217,1590000.0,banking,da_thanh_toan,KHOP,2026-02-17 03:17:23
1313,1313,20260217,12720000.0,cod,da_thanh_toan,CHO_XU_LY,2026-02-17 06:49:25
1314,1314,20260217,7040000.0,banking,da_thanh_toan,KHOP,2026-02-17 08:00:29
1315,1315,20260217,8070000.0,momo,da_thanh_toan,KHOP,2026-02-17 08:54:55
1316,1316,20260217,6050000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-02-17 10:00:39
1317,1317,20260217,5220000.0,banking,da_thanh_toan,KHOP,2026-02-17 15:56:55
1318,1318,20260217,3560000.0,cod,that_bai,CHO_XU_LY,2026-02-17 16:05:18
1319,1319,20260217,1350000.0,banking,da_thanh_toan,CHO_XU_LY,2026-02-17 19:31:07
1320,1320,20260217,3080000.0,banking,chua_thanh_toan,KHOP,2026-02-17 21:45:26
1321,1321,20260218,450000.0,cod,da_thanh_toan,CHO_XU_LY,2026-02-18 01:27:20
1322,1322,20260218,940000.0,banking,da_thanh_toan,KHOP,2026-02-18 02:22:56
1323,1323,20260218,345000.0,cod,da_thanh_toan,CHO_XU_LY,2026-02-18 08:46:46
1324,1324,20260218,7340000.0,momo,da_thanh_toan,KHOP,2026-02-18 10:30:37
1325,1325,20260218,2090000.0,cod,hoan_tien,CHO_XU_LY,2026-02-18 19:21:35
1326,1326,20260219,3940000.0,cod,da_thanh_toan,CHO_XU_LY,2026-02-19 01:44:31
1327,1327,20260219,10300000.0,momo,da_thanh_toan,KHOP,2026-02-19 05:51:08
1328,1328,20260219,1100000.0,cod,da_thanh_toan,CHO_XU_LY,2026-02-19 10:44:24
1329,1329,20260219,7250000.0,banking,da_thanh_toan,KHOP,2026-02-19 17:56:25
1330,1330,20260219,1050000.0,banking,da_thanh_toan,KHOP,2026-02-19 19:07:55
1331,1331,20260220,1430000.0,banking,da_thanh_toan,CHO_XU_LY,2026-02-20 07:21:03
1332,1332,20260220,12500000.0,cod,da_thanh_toan,CHO_XU_LY,2026-02-20 09:00:33
1333,1333,20260220,3033000.0,banking,hoan_tien,KHOP,2026-02-20 09:58:24
1334,1334,20260220,1540000.0,cod,hoan_tien,CHO_XU_LY,2026-02-20 12:42:32
1335,1335,20260220,16680000.0,momo,da_thanh_toan,CHO_XU_LY,2026-02-20 17:41:11
1336,1336,20260220,1400000.0,cod,da_thanh_toan,CHO_XU_LY,2026-02-20 19:41:10
1337,1337,20260220,6140000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-02-20 22:59:18
1338,1338,20260221,4660000.0,cod,da_thanh_toan,CHO_XU_LY,2026-02-21 00:05:28
1339,1339,20260221,1840000.0,momo,da_thanh_toan,KHOP,2026-02-21 00:42:20
1340,1340,20260221,1280000.0,banking,da_thanh_toan,KHOP,2026-02-21 02:34:54
1341,1341,20260221,320000.0,cod,da_thanh_toan,CHO_XU_LY,2026-02-21 03:23:17
1342,1342,20260221,702000.0,momo,da_thanh_toan,KHOP,2026-02-21 04:15:48
1343,1343,20260221,19810000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-02-21 05:04:22
1344,1344,20260221,1540000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-02-21 15:59:36
1345,1345,20260221,9180000.0,banking,da_thanh_toan,KHOP,2026-02-21 20:50:54
1346,1346,20260222,6620000.0,momo,da_thanh_toan,KHOP,2026-02-22 03:29:44
1347,1347,20260222,13300000.0,cod,da_thanh_toan,CHO_XU_LY,2026-02-22 14:07:44
1348,1348,20260222,1750000.0,banking,da_thanh_toan,KHOP,2026-02-22 19:13:32
1349,1349,20260222,4790000.0,banking,da_thanh_toan,KHOP,2026-02-22 22:30:38
1350,1350,20260222,5480000.0,momo,da_thanh_toan,KHOP,2026-02-22 22:45:27
1351,1351,20260222,365000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-02-22 23:35:54
1352,1352,20260223,9800000.0,cod,da_thanh_toan,CHO_XU_LY,2026-02-23 01:53:19
1353,1353,20260223,2585000.0,cod,da_thanh_toan,CHO_XU_LY,2026-02-23 05:14:00
1354,1354,20260223,3294000.0,banking,da_thanh_toan,KHOP,2026-02-23 07:04:41
1355,1355,20260223,1422000.0,cod,da_thanh_toan,CHO_XU_LY,2026-02-23 13:29:40
1356,1356,20260223,8940000.0,cod,da_thanh_toan,CHO_XU_LY,2026-02-23 16:00:27
1357,1357,20260223,2670000.0,momo,da_thanh_toan,CHO_XU_LY,2026-02-23 19:59:41
1358,1358,20260223,1950000.0,cod,da_thanh_toan,CHO_XU_LY,2026-02-23 22:21:01
1359,1359,20260224,6650000.0,banking,da_thanh_toan,KHOP,2026-02-24 00:53:49
1360,1360,20260224,730000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-02-24 04:44:23
1361,1361,20260224,5080000.0,momo,da_thanh_toan,KHOP,2026-02-24 09:52:34
1362,1362,20260224,2200000.0,cod,da_thanh_toan,CHO_XU_LY,2026-02-24 16:02:45
1363,1363,20260224,6430000.0,cod,da_thanh_toan,CHO_XU_LY,2026-02-24 19:09:33
1364,1364,20260224,2290000.0,cod,hoan_tien,CHO_XU_LY,2026-02-24 20:17:29
1365,1365,20260225,13550000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-02-25 04:21:40
1366,1366,20260225,3510000.0,cod,da_thanh_toan,CHO_XU_LY,2026-02-25 08:35:33
1367,1367,20260225,3190000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-02-25 11:08:39
1368,1368,20260225,540000.0,banking,da_thanh_toan,KHOP,2026-02-25 11:01:19
1369,1369,20260225,5841000.0,momo,da_thanh_toan,KHOP,2026-02-25 12:17:34
1370,1370,20260225,3510000.0,momo,da_thanh_toan,KHOP,2026-02-25 14:12:49
1371,1371,20260225,4240000.0,momo,da_thanh_toan,KHOP,2026-02-25 17:45:32
1372,1372,20260225,5540000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-02-25 19:26:49
1373,1373,20260225,2376000.0,banking,da_thanh_toan,KHOP,2026-02-25 20:21:45
1374,1374,20260225,3290000.0,cod,da_thanh_toan,CHO_XU_LY,2026-02-25 23:39:32
1375,1375,20260226,1560000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-02-26 04:11:54
1376,1376,20260226,1890000.0,cod,da_thanh_toan,CHO_XU_LY,2026-02-26 07:22:25
1377,1377,20260226,840000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-02-26 13:16:37
1378,1378,20260226,4240000.0,momo,da_thanh_toan,KHOP,2026-02-26 14:04:43
1379,1379,20260226,370000.0,cod,da_thanh_toan,CHO_XU_LY,2026-02-26 23:34:42
1380,1380,20260227,1780000.0,momo,da_thanh_toan,KHOP,2026-02-27 13:02:10
1381,1381,20260227,1560000.0,cod,da_thanh_toan,CHO_XU_LY,2026-02-27 14:00:50
1382,1382,20260227,3300000.0,momo,da_thanh_toan,KHOP,2026-02-27 18:13:48
1383,1383,20260227,640000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-02-27 18:49:57
1384,1384,20260227,1300000.0,banking,da_thanh_toan,KHOP,2026-02-27 20:09:25
1385,1385,20260228,5058000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-02-28 05:56:08
1386,1386,20260228,640000.0,cod,da_thanh_toan,CHO_XU_LY,2026-02-28 17:01:11
1387,1387,20260301,11200000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-01 00:00:57
1388,1388,20260228,4400000.0,banking,da_thanh_toan,KHOP,2026-02-28 23:53:06
1389,1389,20260301,13740000.0,banking,da_thanh_toan,CHO_XU_LY,2026-03-01 02:18:25
1390,1390,20260301,13930000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-01 03:11:59
1391,1391,20260301,19404000.0,banking,da_thanh_toan,KHOP,2026-03-01 12:15:23
1392,1392,20260301,1020000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-01 13:54:48
1393,1393,20260301,5260000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-01 15:31:37
1394,1394,20260302,6870000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-02 00:46:18
1395,1395,20260302,7730000.0,banking,da_thanh_toan,CHO_XU_LY,2026-03-02 00:13:32
1396,1396,20260302,900000.0,banking,da_thanh_toan,KHOP,2026-03-02 09:28:04
1397,1397,20260302,8622000.0,momo,da_thanh_toan,KHOP,2026-03-02 11:29:51
1398,1398,20260302,8060000.0,banking,da_thanh_toan,KHOP,2026-03-02 19:58:01
1399,1399,20260302,7930000.0,banking,da_thanh_toan,SAI_LECH,2026-03-02 20:55:15
1400,1400,20260302,4500000.0,momo,da_thanh_toan,KHOP,2026-03-02 22:34:00
1401,1401,20260303,5670000.0,momo,da_thanh_toan,KHOP,2026-03-03 07:01:04
1402,1402,20260303,3120000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-03 08:31:14
1403,1403,20260303,26360000.0,banking,hoan_tien,KHOP,2026-03-03 11:52:56
1404,1404,20260303,15200000.0,banking,da_thanh_toan,SAI_LECH,2026-03-03 16:45:56
1405,1405,20260303,2340000.0,banking,hoan_tien,CHO_XU_LY,2026-03-03 17:51:51
1406,1406,20260303,8000000.0,banking,da_thanh_toan,KHOP,2026-03-03 21:32:34
1407,1407,20260303,2500000.0,momo,da_thanh_toan,KHOP,2026-03-03 22:53:34
1408,1408,20260303,7080000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-03-03 23:25:04
1409,1409,20260304,14980000.0,momo,hoan_tien,KHOP,2026-03-04 00:52:21
1410,1410,20260304,1560000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-04 03:08:42
1411,1411,20260304,2410000.0,momo,da_thanh_toan,KHOP,2026-03-04 06:01:57
1412,1412,20260304,1010000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-04 11:51:14
1413,1413,20260304,10480000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-04 12:44:17
1414,1414,20260304,450000.0,momo,da_thanh_toan,KHOP,2026-03-04 18:39:40
1415,1415,20260304,4900000.0,momo,hoan_tien,KHOP,2026-03-04 20:01:28
1416,1416,20260304,3440000.0,banking,chua_thanh_toan,KHOP,2026-03-04 22:20:47
1417,1417,20260304,13450000.0,banking,da_thanh_toan,KHOP,2026-03-04 23:21:28
1418,1418,20260304,10430000.0,banking,chua_thanh_toan,KHOP,2026-03-04 23:51:30
1419,1419,20260305,8500000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-05 11:29:14
1420,1420,20260305,9200000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-05 15:06:48
1421,1421,20260305,1680000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-03-05 16:34:18
1422,1422,20260305,4680000.0,banking,da_thanh_toan,KHOP,2026-03-05 23:18:39
1423,1423,20260306,960000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-03-06 03:38:22
1424,1424,20260306,1300000.0,cod,that_bai,CHO_XU_LY,2026-03-06 07:12:08
1425,1425,20260306,9600000.0,banking,da_thanh_toan,KHOP,2026-03-06 11:53:46
1426,1426,20260306,1920000.0,banking,da_thanh_toan,KHOP,2026-03-06 14:57:41
1427,1427,20260306,2670000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-06 18:50:11
1428,1428,20260306,415000.0,banking,da_thanh_toan,KHOP,2026-03-06 19:50:44
1429,1429,20260306,3380000.0,banking,hoan_tien,KHOP,2026-03-06 22:13:28
1430,1430,20260307,1810000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-07 01:16:41
1431,1431,20260307,10990000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-07 02:13:07
1432,1432,20260307,21294000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-07 15:54:00
1433,1433,20260307,6450000.0,momo,da_thanh_toan,KHOP,2026-03-07 17:46:55
1434,1434,20260307,4520000.0,momo,da_thanh_toan,KHOP,2026-03-07 18:26:59
1435,1435,20260307,9600000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-03-07 19:21:57
1436,1436,20260308,1240000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-08 00:09:58
1437,1437,20260308,1420000.0,momo,da_thanh_toan,CHO_XU_LY,2026-03-08 01:44:49
1438,1438,20260308,2000000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-08 10:23:07
1439,1439,20260308,5490000.0,banking,da_thanh_toan,KHOP,2026-03-08 15:44:55
1440,1440,20260308,680000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-08 23:31:20
1441,1441,20260308,4005000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-08 23:20:25
1442,1442,20260309,1900000.0,banking,da_thanh_toan,KHOP,2026-03-09 06:31:47
1443,1443,20260309,10030000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-03-09 12:29:18
1444,1444,20260309,1670000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-03-09 11:44:10
1445,1445,20260309,1280000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-09 21:17:40
1446,1446,20260309,15120000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-09 20:15:41
1447,1447,20260309,320000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-09 21:34:59
1448,1448,20260310,9960000.0,cod,hoan_tien,CHO_XU_LY,2026-03-10 03:57:22
1449,1449,20260310,15040000.0,banking,da_thanh_toan,KHOP,2026-03-10 05:13:45
1450,1450,20260310,6012000.0,banking,da_thanh_toan,CHO_XU_LY,2026-03-10 08:21:50
1451,1451,20260310,5810000.0,momo,da_thanh_toan,KHOP,2026-03-10 07:38:13
1452,1452,20260310,1920000.0,momo,da_thanh_toan,KHOP,2026-03-10 15:31:27
1453,1453,20260310,11910000.0,momo,da_thanh_toan,KHOP,2026-03-10 18:57:49
1454,1454,20260310,2670000.0,banking,da_thanh_toan,KHOP,2026-03-10 21:14:04
1455,1455,20260311,8200000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-03-11 00:36:33
1456,1456,20260311,1280000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-11 02:30:04
1457,1457,20260311,3200000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-11 15:02:10
1458,1458,20260311,9600000.0,banking,da_thanh_toan,KHOP,2026-03-11 16:39:42
1459,1459,20260311,1600000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-11 17:34:12
1460,1460,20260311,2538000.0,momo,da_thanh_toan,KHOP,2026-03-11 20:41:25
1461,1461,20260311,4670000.0,momo,da_thanh_toan,KHOP,2026-03-11 19:40:59
1462,1462,20260311,23430000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-11 22:11:14
1463,1463,20260312,2205000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-12 07:13:28
1464,1464,20260312,4880000.0,banking,da_thanh_toan,KHOP,2026-03-12 12:39:21
1465,1465,20260312,22300000.0,cod,that_bai,CHO_XU_LY,2026-03-12 18:38:46
1466,1466,20260312,15590000.0,banking,da_thanh_toan,KHOP,2026-03-12 23:25:19
1467,1467,20260313,1900000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-13 10:24:54
1468,1468,20260313,2150000.0,momo,da_thanh_toan,KHOP,2026-03-13 10:21:11
1469,1469,20260313,6040000.0,banking,da_thanh_toan,CHO_XU_LY,2026-03-13 14:00:10
1470,1470,20260313,370000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-13 15:10:44
1471,1471,20260313,1510000.0,momo,da_thanh_toan,CHO_XU_LY,2026-03-13 18:43:06
1472,1472,20260314,14730000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-14 03:46:19
1473,1473,20260314,4070000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-03-14 10:34:19
1474,1474,20260314,4520000.0,momo,da_thanh_toan,KHOP,2026-03-14 12:45:05
1475,1475,20260314,6940000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-14 11:57:29
1476,1476,20260314,5620000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-14 13:52:34
1477,1477,20260314,6650000.0,banking,chua_thanh_toan,KHOP,2026-03-14 13:51:36
1478,1478,20260314,365000.0,banking,da_thanh_toan,KHOP,2026-03-14 13:51:49
1479,1479,20260314,5210000.0,banking,da_thanh_toan,SAI_LECH,2026-03-14 16:01:31
1480,1480,20260315,3480000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-15 01:51:19
1481,1481,20260315,5140000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-15 03:21:57
1482,1482,20260315,540000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-15 08:07:29
1483,1483,20260315,5240000.0,banking,da_thanh_toan,KHOP,2026-03-15 10:40:23
1484,1484,20260315,8700000.0,banking,da_thanh_toan,SAI_LECH,2026-03-15 17:27:39
1485,1485,20260315,2250000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-15 20:18:25
1486,1486,20260315,2700000.0,momo,da_thanh_toan,KHOP,2026-03-15 21:39:48
1487,1487,20260316,8020000.0,banking,da_thanh_toan,KHOP,2026-03-16 00:28:22
1488,1488,20260316,7146000.0,cod,hoan_tien,CHO_XU_LY,2026-03-16 06:53:37
1489,1489,20260316,750000.0,banking,hoan_tien,CHO_XU_LY,2026-03-16 11:15:36
1490,1490,20260316,7420000.0,banking,da_thanh_toan,KHOP,2026-03-16 12:17:41
1491,1491,20260316,6120000.0,banking,da_thanh_toan,KHOP,2026-03-16 19:00:06
1492,1492,20260316,7560000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-03-16 21:16:53
1493,1493,20260317,620000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-03-17 01:48:41
1494,1494,20260317,3915000.0,banking,da_thanh_toan,KHOP,2026-03-17 03:45:39
1495,1495,20260317,8130000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-17 02:55:34
1496,1496,20260317,11760000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-03-17 19:41:15
1497,1497,20260317,2430000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-17 23:00:57
1498,1498,20260318,6350000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-18 01:40:56
1499,1499,20260318,558000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-03-18 05:47:15
1500,1500,20260318,10125000.0,momo,da_thanh_toan,KHOP,2026-03-18 06:40:18
1501,1501,20260318,4680000.0,momo,da_thanh_toan,KHOP,2026-03-18 14:30:35
1502,1502,20260318,10400000.0,banking,da_thanh_toan,KHOP,2026-03-18 16:49:28
1503,1503,20260318,11580000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-03-18 17:47:07
1504,1504,20260318,10430000.0,momo,da_thanh_toan,KHOP,2026-03-18 18:49:27
1505,1505,20260318,1240000.0,momo,da_thanh_toan,KHOP,2026-03-18 23:29:56
1506,1506,20260319,8500000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-19 07:24:36
1507,1507,20260319,15950000.0,banking,da_thanh_toan,KHOP,2026-03-19 10:20:12
1508,1508,20260319,7460000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-03-19 15:48:57
1509,1509,20260319,5550000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-19 17:35:24
1510,1510,20260319,8860000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-19 20:41:16
1511,1511,20260320,5130000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-03-20 06:09:11
1512,1512,20260320,20394000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-20 10:11:16
1513,1513,20260320,1500000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-03-20 16:59:07
1514,1514,20260320,890000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-20 20:23:54
1515,1515,20260321,2826000.0,banking,hoan_tien,KHOP,2026-03-21 00:03:43
1516,1516,20260321,5770000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-03-21 00:43:00
1517,1517,20260321,4280000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-21 13:17:36
1518,1518,20260321,13910000.0,momo,da_thanh_toan,KHOP,2026-03-21 17:50:39
1519,1519,20260322,4300000.0,banking,da_thanh_toan,KHOP,2026-03-22 03:24:01
1520,1520,20260322,2270000.0,momo,da_thanh_toan,CHO_XU_LY,2026-03-22 04:26:05
1521,1521,20260322,2799000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-22 05:50:04
1522,1522,20260322,8860000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-22 08:57:37
1523,1523,20260322,11560000.0,banking,da_thanh_toan,KHOP,2026-03-22 21:03:17
1524,1524,20260322,5090000.0,momo,hoan_tien,KHOP,2026-03-22 22:17:16
1525,1525,20260322,6860000.0,momo,da_thanh_toan,SAI_LECH,2026-03-22 23:45:08
1526,1526,20260323,700000.0,banking,da_thanh_toan,CHO_XU_LY,2026-03-23 03:44:17
1527,1527,20260323,5260000.0,banking,chua_thanh_toan,KHOP,2026-03-23 07:39:38
1528,1528,20260323,11200000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-23 11:19:38
1529,1529,20260323,720000.0,banking,hoan_tien,KHOP,2026-03-23 16:46:49
1530,1530,20260323,10000000.0,cod,that_bai,CHO_XU_LY,2026-03-23 23:21:42
1531,1531,20260324,13780000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-24 02:35:46
1532,1532,20260324,1905000.0,banking,da_thanh_toan,KHOP,2026-03-24 03:34:06
1533,1533,20260324,5940000.0,banking,da_thanh_toan,CHO_XU_LY,2026-03-24 06:11:23
1534,1534,20260324,8990000.0,banking,da_thanh_toan,KHOP,2026-03-24 07:29:48
1535,1535,20260324,880000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-24 10:20:21
1536,1536,20260324,4200000.0,banking,da_thanh_toan,KHOP,2026-03-24 12:38:13
1537,1537,20260324,621000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-24 15:25:09
1538,1538,20260325,5750000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-03-25 00:37:04
1539,1539,20260325,250000.0,banking,da_thanh_toan,KHOP,2026-03-25 03:17:11
1540,1540,20260325,11220000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-03-25 17:08:18
1541,1541,20260325,3920000.0,momo,da_thanh_toan,KHOP,2026-03-25 17:04:51
1542,1542,20260325,750000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-25 19:26:31
1543,1543,20260326,1155000.0,banking,da_thanh_toan,KHOP,2026-03-26 00:51:21
1544,1544,20260326,3110000.0,momo,da_thanh_toan,KHOP,2026-03-26 02:41:30
1545,1545,20260326,17330000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-26 03:58:29
1546,1546,20260326,2880000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-26 07:29:01
1547,1547,20260326,2610000.0,momo,da_thanh_toan,KHOP,2026-03-26 12:19:59
1548,1548,20260326,1700000.0,banking,da_thanh_toan,KHOP,2026-03-26 19:40:35
1549,1549,20260326,1080000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-03-26 19:41:20
1550,1550,20260326,8082000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-26 20:24:26
1551,1551,20260326,6690000.0,banking,da_thanh_toan,KHOP,2026-03-26 23:09:05
1552,1552,20260327,5310000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-27 01:18:00
1553,1553,20260327,3480000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-27 05:15:18
1554,1554,20260327,4824000.0,momo,da_thanh_toan,KHOP,2026-03-27 07:11:06
1555,1555,20260327,7860000.0,momo,da_thanh_toan,KHOP,2026-03-27 13:04:49
1556,1556,20260327,2520000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-27 15:56:52
1557,1557,20260327,2430000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-03-27 17:43:17
1558,1558,20260328,690000.0,momo,da_thanh_toan,KHOP,2026-03-28 15:43:58
1559,1559,20260329,9235000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-29 01:10:27
1560,1560,20260329,8670000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-29 07:47:51
1561,1561,20260329,6327000.0,banking,hoan_tien,KHOP,2026-03-29 13:28:39
1562,1562,20260329,9020000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-03-29 15:45:22
1563,1563,20260329,5778000.0,banking,da_thanh_toan,KHOP,2026-03-29 16:59:48
1564,1564,20260329,1160000.0,cod,that_bai,CHO_XU_LY,2026-03-29 19:18:55
1565,1565,20260329,4280000.0,momo,da_thanh_toan,KHOP,2026-03-29 21:35:14
1566,1566,20260329,1040000.0,banking,da_thanh_toan,CHO_XU_LY,2026-03-29 21:55:08
1567,1567,20260329,5544000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-29 23:22:24
1568,1568,20260330,1470000.0,cod,da_thanh_toan,CHO_XU_LY,2026-03-30 01:09:38
1569,1569,20260330,9340000.0,cod,chua_thanh_toan,CHO_XU_LY,2026-03-30 02:24:06
